Retailer;Retailer ID;Date;Month;Region;State;Beverage Brand;Category;Price per Unit;Units Sold;Week Number;days of week;Sugar/No sugar;POPULATION DENSITY;WEATHER°C
FizzySip;1128299;26/11/2022;1;West;Arizona;Sprite;Soda;$0.60 ;4.5;48;Thursday;Sugar;66;20.49
FizzySip;1128299;26/11/2022;1;West;Arizona;Fanta;Soda;$0.60 ;4.25;48;Friday;Sugar;66;39.68
FizzySip;1128299;26/11/2022;1;West;Arizona;Powerade;Sports Drink;$0.70 ;3.75;48;Saturday;Sugar;66;23.59
FizzySip;1128299;26/11/2022;1;West;Arizona;Dasani Water;Water;$0.75 ;5;48;Sunday;No Sugar;66;37.51
FizzySip;1128299;25/12/2022;1;West;Arizona;Coca-Cola;Soda;$0.60 ;7;53;Monday;Sugar;66;38.84
FizzySip;1128299;25/12/2022;1;West;Arizona;Diet Coke;Soda;$0.65 ;7;53;Tuesday;No Sugar;66;7.13
FizzySip;1128299;25/12/2022;1;West;Arizona;Sprite;Soda;$0.60 ;5;53;Wednesday;Sugar;66;26.15
FizzySip;1128299;25/12/2022;1;West;Arizona;Fanta;Soda;$0.60 ;5;53;Thursday;Sugar;66;36.47
FizzySip;1128299;25/12/2022;1;West;Arizona;Powerade;Sports Drink;$0.70 ;4.25;53;Friday;Sugar;66;9.84
FizzySip;1128299;25/12/2022;1;West;Arizona;Dasani Water;Water;$0.75 ;5.25;53;Saturday;No Sugar;66;39.6
FizzySip;1128299;13/01/2022;1;West;New Mexico;Coca-Cola;Soda;$0.30 ;4.5;3;Sunday;Sugar;17;28.11
FizzySip;1128299;13/01/2022;1;West;New Mexico;Diet Coke;Soda;$0.40 ;4.5;3;Monday;No Sugar;17;22.45
FizzySip;1128299;13/01/2022;1;West;New Mexico;Sprite;Soda;$0.40 ;4.5;3;Tuesday;Sugar;17;9.48
FizzySip;1128299;13/01/2022;1;West;New Mexico;Fanta;Soda;$0.40 ;3;3;Wednesday;Sugar;17;11.19
FizzySip;1128299;13/01/2022;1;West;New Mexico;Powerade;Sports Drink;$0.45 ;2.5;3;Thursday;Sugar;17;13.3
FizzySip;1128299;13/01/2022;1;West;New Mexico;Dasani Water;Water;$0.40 ;4.5;3;Friday;No Sugar;17;5.31
FizzySip;1128299;13/02/2022;1;West;New Mexico;Coca-Cola;Soda;$0.30 ;5;8;Saturday;Sugar;17;17.64
FizzySip;1128299;13/02/2022;1;West;New Mexico;Diet Coke;Soda;$0.40 ;4;8;Sunday;No Sugar;17;28.2
FizzySip;1128299;13/02/2022;1;West;New Mexico;Sprite;Soda;$0.40 ;4;8;Monday;Sugar;17;6.62
FizzySip;1128299;13/02/2022;1;West;New Mexico;Fanta;Soda;$0.40 ;2.5;8;Tuesday;Sugar;17;17.34
FizzySip;1128299;13/02/2022;1;West;New Mexico;Powerade;Sports Drink;$0.45 ;1.75;8;Wednesday;Sugar;17;16.16
FizzySip;1128299;13/02/2022;1;West;New Mexico;Dasani Water;Water;$0.40 ;3.75;8;Thursday;No Sugar;17;18.16
FizzySip;1128299;12/03/2022;1;West;New Mexico;Coca-Cola;Soda;$0.40 ;5.25;11;Friday;Sugar;17;20.1
FizzySip;1128299;12/03/2022;1;West;New Mexico;Diet Coke;Soda;$0.50 ;3.75;11;Saturday;No Sugar;17;21.34
FizzySip;1128299;12/03/2022;1;West;New Mexico;Sprite;Soda;$0.50 ;3.75;11;Sunday;Sugar;17;36.06
FizzySip;1128299;12/03/2022;1;West;New Mexico;Fanta;Soda;$0.50 ;2.5;11;Monday;Sugar;17;16.77
FizzySip;1128299;12/03/2022;1;West;New Mexico;Powerade;Sports Drink;$0.55 ;1.5;11;Tuesday;Sugar;17;11.16
FizzySip;1128299;12/03/2022;1;West;New Mexico;Dasani Water;Water;$0.50 ;3.5;11;Wednesday;No Sugar;17;22.04
FizzySip;1128299;13/04/2022;1;West;New Mexico;Coca-Cola;Soda;$0.50 ;5.25;16;Thursday;Sugar;17;25.56
FizzySip;1128299;13/04/2022;1;West;New Mexico;Diet Coke;Soda;$0.55 ;3.25;16;Friday;No Sugar;17;26.69
FizzySip;1128299;13/04/2022;1;West;New Mexico;Sprite;Soda;$0.55 ;3.75;16;Saturday;Sugar;17;15.14
FizzySip;1128299;13/04/2022;1;West;New Mexico;Fanta;Soda;$0.50 ;2.75;16;Sunday;Sugar;17;39.63
FizzySip;1128299;13/04/2022;1;West;New Mexico;Powerade;Sports Drink;$0.55 ;1.75;16;Monday;Sugar;17;38.43
FizzySip;1128299;13/04/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;3.5;16;Tuesday;No Sugar;17;23.79
FizzySip;1128299;14/05/2022;1;West;New Mexico;Coca-Cola;Soda;$0.50 ;5.5;20;Wednesday;Sugar;17;27.15
FizzySip;1128299;14/05/2022;1;West;New Mexico;Diet Coke;Soda;$0.55 ;4;20;Thursday;No Sugar;17;25.9
FizzySip;1128299;14/05/2022;1;West;New Mexico;Sprite;Soda;$0.55 ;4.25;20;Friday;Sugar;17;20.11
FizzySip;1128299;14/05/2022;1;West;New Mexico;Fanta;Soda;$0.50 ;3.25;20;Saturday;Sugar;17;37.44
FizzySip;1128299;14/05/2022;1;West;New Mexico;Powerade;Sports Drink;$0.55 ;2.25;20;Sunday;Sugar;17;38.71
FizzySip;1128299;14/05/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;4;20;Monday;No Sugar;17;22.74
FizzySip;1128299;13/06/2022;1;West;New Mexico;Coca-Cola;Soda;$0.50 ;6.75;25;Tuesday;Sugar;17;38.63
FizzySip;1128299;13/06/2022;1;West;New Mexico;Diet Coke;Soda;$0.55 ;5.25;25;Wednesday;No Sugar;17;24.36
FizzySip;1128299;13/06/2022;1;West;New Mexico;Sprite;Soda;$0.55 ;5.25;25;Thursday;Sugar;17;31.49
FizzySip;1128299;13/06/2022;1;West;New Mexico;Fanta;Soda;$0.50 ;4;25;Friday;Sugar;17;18.12
FizzySip;1128299;13/06/2022;1;West;New Mexico;Powerade;Sports Drink;$0.55 ;2.75;25;Saturday;Sugar;17;7.9
FizzySip;1128299;13/06/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;5.75;25;Sunday;No Sugar;17;37.2
FizzySip;1128299;12/07/2022;1;West;New Mexico;Coca-Cola;Soda;$0.50 ;7.25;29;Monday;Sugar;17;25.09
FizzySip;1128299;12/07/2022;1;West;New Mexico;Diet Coke;Soda;$0.55 ;5.75;29;Tuesday;No Sugar;17;35.18
FizzySip;1128299;12/07/2022;1;West;New Mexico;Sprite;Soda;$0.55 ;5.25;29;Wednesday;Sugar;17;26.43
FizzySip;1128299;12/07/2022;1;West;New Mexico;Fanta;Soda;$0.50 ;4.25;29;Thursday;Sugar;17;25.21
FizzySip;1128299;12/07/2022;1;West;New Mexico;Powerade;Sports Drink;$0.55 ;4.75;29;Friday;Sugar;17;22.62
FizzySip;1128299;12/07/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;4.75;29;Saturday;No Sugar;17;21.72
FizzySip;1128299;13/08/2022;1;West;New Mexico;Coca-Cola;Soda;$0.55 ;6.75;33;Sunday;Sugar;17;30.86
FizzySip;1128299;13/08/2022;1;West;New Mexico;Diet Coke;Soda;$0.60 ;6.25;33;Monday;No Sugar;17;32.18
FizzySip;1128299;13/08/2022;1;West;New Mexico;Sprite;Soda;$0.55 ;5;33;Tuesday;Sugar;17;8.5
FizzySip;1128299;13/08/2022;1;West;New Mexico;Fanta;Soda;$0.55 ;4.5;33;Wednesday;Sugar;17;21.24
FizzySip;1128299;13/08/2022;1;West;New Mexico;Powerade;Sports Drink;$0.65 ;4.5;33;Thursday;Sugar;17;9.36
FizzySip;1128299;13/08/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;4.25;33;Friday;No Sugar;17;31.28
FizzySip;1128299;14/09/2022;1;West;New Mexico;Coca-Cola;Soda;$0.45 ;6;38;Saturday;Sugar;17;30.29
FizzySip;1128299;14/09/2022;1;West;New Mexico;Diet Coke;Soda;$0.50 ;6;38;Sunday;No Sugar;17;23.0
FizzySip;1128299;14/09/2022;1;West;New Mexico;Sprite;Soda;$0.45 ;4.5;38;Monday;Sugar;17;34.86
FizzySip;1128299;14/09/2022;1;West;New Mexico;Fanta;Soda;$0.45 ;4;38;Tuesday;Sugar;17;26.59
FizzySip;1128299;14/09/2022;1;West;New Mexico;Powerade;Sports Drink;$0.55 ;4;38;Wednesday;Sugar;17;11.07
FizzySip;1128299;14/09/2022;1;West;New Mexico;Dasani Water;Water;$0.60 ;4.5;38;Thursday;No Sugar;17;25.95
FizzySip;1128299;13/10/2022;1;West;New Mexico;Coca-Cola;Soda;$0.45 ;5.25;42;Friday;Sugar;17;31.81
FizzySip;1128299;13/10/2022;1;West;New Mexico;Diet Coke;Soda;$0.50 ;5.25;42;Saturday;No Sugar;17;39.43
FizzySip;1128299;13/10/2022;1;West;New Mexico;Sprite;Soda;$0.45 ;3.5;42;Sunday;Sugar;17;30.69
FizzySip;1128299;13/10/2022;1;West;New Mexico;Fanta;Soda;$0.45 ;3.25;42;Monday;Sugar;17;7.78
FizzySip;1128299;13/10/2022;1;West;New Mexico;Powerade;Sports Drink;$0.55 ;3;42;Tuesday;Sugar;17;23.32
FizzySip;1128299;13/10/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;3.5;42;Wednesday;No Sugar;17;6.47
FizzySip;1128299;13/11/2022;1;West;New Mexico;Coca-Cola;Soda;$0.55 ;5.25;47;Thursday;Sugar;17;31.29
FizzySip;1128299;13/11/2022;1;West;New Mexico;Diet Coke;Soda;$0.60 ;5.75;47;Friday;No Sugar;17;28.42
FizzySip;1128299;13/11/2022;1;West;New Mexico;Sprite;Soda;$0.55 ;4.25;47;Saturday;Sugar;17;15.04
FizzySip;1128299;13/11/2022;1;West;New Mexico;Fanta;Soda;$0.55 ;4;47;Sunday;Sugar;17;22.25
FizzySip;1128299;13/11/2022;1;West;New Mexico;Powerade;Sports Drink;$0.65 ;3.5;47;Monday;Sugar;17;32.62
FizzySip;1128299;13/11/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;4.75;47;Tuesday;No Sugar;17;11.84
FizzySip;1128299;12/12/2022;1;West;New Mexico;Coca-Cola;Soda;$0.55 ;6.75;51;Wednesday;Sugar;17;24.44
FizzySip;1128299;12/12/2022;1;West;New Mexico;Diet Coke;Soda;$0.60 ;6.75;51;Thursday;No Sugar;17;28.07
FizzySip;1128299;12/12/2022;1;West;New Mexico;Sprite;Soda;$0.55 ;4.75;51;Friday;Sugar;17;36.42
FizzySip;1128299;12/12/2022;1;West;New Mexico;Fanta;Soda;$0.55 ;4.75;51;Saturday;Sugar;17;31.45
FizzySip;1128299;12/12/2022;1;West;New Mexico;Powerade;Sports Drink;$0.65 ;4;51;Sunday;Sugar;17;34.88
FizzySip;1128299;12/12/2022;1;West;New Mexico;Dasani Water;Water;$0.70 ;5;51;Monday;No Sugar;17;17.04
Sodapop;1185732;09/01/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.40 ;10.25;3;Tuesday;Sugar;186;5.96
Sodapop;1185732;09/01/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.40 ;8.25;3;Wednesday;No Sugar;186;27.93
Sodapop;1185732;09/01/2022;1;Southeast;Georgia;Sprite;Soda;$0.30 ;8.25;3;Thursday;Sugar;186;24.96
Sodapop;1185732;09/01/2022;1;Southeast;Georgia;Fanta;Soda;$0.35 ;6.75;3;Friday;Sugar;186;11.71
Sodapop;1185732;09/01/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.50 ;7.25;3;Saturday;Sugar;186;23.76
Sodapop;1185732;09/01/2022;1;Southeast;Georgia;Dasani Water;Water;$0.40 ;8.25;3;Sunday;No Sugar;186;11.68
Sodapop;1185732;07/02/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.40 ;10.75;7;Monday;Sugar;186;22.96
Sodapop;1185732;07/02/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.40 ;7.25;7;Tuesday;No Sugar;186;7.48
Sodapop;1185732;07/02/2022;1;Southeast;Georgia;Sprite;Soda;$0.30 ;7.75;7;Wednesday;Sugar;186;22.68
Sodapop;1185732;07/02/2022;1;Southeast;Georgia;Fanta;Soda;$0.35 ;6.25;7;Thursday;Sugar;186;20.13
Sodapop;1185732;07/02/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.50 ;7;7;Friday;Sugar;186;14.42
Sodapop;1185732;07/02/2022;1;Southeast;Georgia;Dasani Water;Water;$0.35 ;8;7;Saturday;No Sugar;186;36.02
Sodapop;1185732;05/03/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.35 ;10.2;10;Sunday;Sugar;186;18.75
Sodapop;1185732;05/03/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.35 ;7;10;Monday;No Sugar;186;11.01
Sodapop;1185732;05/03/2022;1;Southeast;Georgia;Sprite;Soda;$0.25 ;7.25;10;Tuesday;Sugar;186;38.6
Sodapop;1185732;05/03/2022;1;Southeast;Georgia;Fanta;Soda;$0.30 ;5.75;10;Wednesday;Sugar;186;21.55
Sodapop;1185732;05/03/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.45 ;6.25;10;Thursday;Sugar;186;30.79
Sodapop;1185732;05/03/2022;1;Southeast;Georgia;Dasani Water;Water;$0.35 ;7.25;10;Friday;No Sugar;186;31.96
Sodapop;1185732;06/04/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.35 ;9.75;15;Saturday;Sugar;186;32.04
Sodapop;1185732;06/04/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.35 ;6.75;15;Sunday;No Sugar;186;22.31
Sodapop;1185732;06/04/2022;1;Southeast;Georgia;Sprite;Soda;$0.25 ;6.75;15;Monday;Sugar;186;18.17
Sodapop;1185732;06/04/2022;1;Southeast;Georgia;Fanta;Soda;$0.30 ;6;15;Tuesday;Sugar;186;32.57
Sodapop;1185732;06/04/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.50 ;6.25;15;Wednesday;Sugar;186;22.74
Sodapop;1185732;06/04/2022;1;Southeast;Georgia;Dasani Water;Water;$0.40 ;7.75;15;Thursday;No Sugar;186;20.08
Sodapop;1185732;05/05/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.50 ;10.45;19;Friday;Sugar;186;18.17
Sodapop;1185732;05/05/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.50 ;7.5;19;Saturday;No Sugar;186;16.9
Sodapop;1185732;05/05/2022;1;Southeast;Georgia;Sprite;Soda;$0.45 ;7.25;19;Sunday;Sugar;186;36.08
Sodapop;1185732;05/05/2022;1;Southeast;Georgia;Fanta;Soda;$0.45 ;6.75;19;Monday;Sugar;186;24.27
Sodapop;1185732;05/05/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.55 ;7;19;Tuesday;Sugar;186;16.47
Sodapop;1185732;05/05/2022;1;Southeast;Georgia;Dasani Water;Water;$0.60 ;8;19;Wednesday;No Sugar;186;38.41
Sodapop;1185732;07/06/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.55 ;10.5;24;Thursday;Sugar;186;21.15
Sodapop;1185732;07/06/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.50 ;8;24;Friday;No Sugar;186;20.67
Sodapop;1185732;07/06/2022;1;Southeast;Georgia;Sprite;Soda;$0.50 ;7.75;24;Saturday;Sugar;186;13.78
Sodapop;1185732;07/06/2022;1;Southeast;Georgia;Fanta;Soda;$0.50 ;7.5;24;Sunday;Sugar;186;20.91
Sodapop;1185732;07/06/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.65 ;7.5;24;Monday;Sugar;186;27.47
Sodapop;1185732;07/06/2022;1;Southeast;Georgia;Dasani Water;Water;$0.70 ;9.25;24;Tuesday;No Sugar;186;14.63
Sodapop;1185732;05/07/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.65 ;11.5;28;Wednesday;Sugar;186;27.58
Sodapop;1185732;05/07/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.60 ;9;28;Thursday;No Sugar;186;22.24
Sodapop;1185732;05/07/2022;1;Southeast;Georgia;Sprite;Soda;$0.55 ;8.25;28;Friday;Sugar;186;36.49
Sodapop;1185732;05/07/2022;1;Southeast;Georgia;Fanta;Soda;$0.55 ;7.75;28;Saturday;Sugar;186;26.08
Sodapop;1185732;05/07/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.65 ;8;28;Sunday;Sugar;186;18.91
Sodapop;1185732;05/07/2022;1;Southeast;Georgia;Dasani Water;Water;$0.70 ;9.75;28;Monday;No Sugar;186;27.42
Sodapop;1185732;06/08/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.65 ;11.25;32;Tuesday;Sugar;186;8.75
Sodapop;1185732;06/08/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.60 ;9;32;Wednesday;No Sugar;186;12.56
Sodapop;1185732;06/08/2022;1;Southeast;Georgia;Sprite;Soda;$0.55 ;8.25;32;Thursday;Sugar;186;25.98
Sodapop;1185732;06/08/2022;1;Southeast;Georgia;Fanta;Soda;$0.45 ;7.75;32;Friday;Sugar;186;10.86
Sodapop;1185732;06/08/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.55 ;7.5;32;Saturday;Sugar;186;33.74
Sodapop;1185732;06/08/2022;1;Southeast;Georgia;Dasani Water;Water;$0.60 ;9.25;32;Sunday;No Sugar;186;18.85
Sodapop;1185732;05/09/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.55 ;10.25;37;Monday;Sugar;186;37.22
Sodapop;1185732;05/09/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.50 ;8.25;37;Tuesday;No Sugar;186;5.43
Sodapop;1185732;05/09/2022;1;Southeast;Georgia;Sprite;Soda;$0.40 ;7.25;37;Wednesday;Sugar;186;26.68
Sodapop;1185732;05/09/2022;1;Southeast;Georgia;Fanta;Soda;$0.40 ;7;37;Thursday;Sugar;186;8.12
Sodapop;1185732;05/09/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.50 ;7;37;Friday;Sugar;186;14.63
Sodapop;1185732;05/09/2022;1;Southeast;Georgia;Dasani Water;Water;$0.55 ;8;37;Saturday;No Sugar;186;16.26
Sodapop;1185732;07/10/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.55 ;9.75;41;Sunday;Sugar;186;34.93
Sodapop;1185732;07/10/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.45 ;8;41;Monday;No Sugar;186;33.18
Sodapop;1185732;07/10/2022;1;Southeast;Georgia;Sprite;Soda;$0.45 ;6.75;41;Tuesday;Sugar;186;35.07
Sodapop;1185732;07/10/2022;1;Southeast;Georgia;Fanta;Soda;$0.45 ;6.5;41;Wednesday;Sugar;186;35.33
Sodapop;1185732;07/10/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.55 ;6.5;41;Thursday;Sugar;186;39.29
Sodapop;1185732;07/10/2022;1;Southeast;Georgia;Dasani Water;Water;$0.60 ;7.75;41;Friday;No Sugar;186;27.13
Sodapop;1185732;06/11/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.55 ;9.25;46;Saturday;Sugar;186;15.39
Sodapop;1185732;06/11/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.45 ;7.5;46;Sunday;No Sugar;186;6.81
Sodapop;1185732;06/11/2022;1;Southeast;Georgia;Sprite;Soda;$0.45 ;6.95;46;Monday;Sugar;186;22.48
Sodapop;1185732;06/11/2022;1;Southeast;Georgia;Fanta;Soda;$0.55 ;7.5;46;Tuesday;Sugar;186;23.26
Sodapop;1185732;06/11/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.70 ;7.25;46;Wednesday;Sugar;186;28.7
Sodapop;1185732;06/11/2022;1;Southeast;Georgia;Dasani Water;Water;$0.75 ;8.25;46;Thursday;No Sugar;186;21.76
Sodapop;1185732;05/12/2022;1;Southeast;Georgia;Coca-Cola;Soda;$0.70 ;10.75;50;Friday;Sugar;186;38.37
Sodapop;1185732;05/12/2022;1;Southeast;Georgia;Diet Coke;Soda;$0.60 ;8.75;50;Saturday;No Sugar;186;5.47
Sodapop;1185732;05/12/2022;1;Southeast;Georgia;Sprite;Soda;$0.60 ;8.25;50;Sunday;Sugar;186;27.62
Sodapop;1185732;05/12/2022;1;Southeast;Georgia;Fanta;Soda;$0.60 ;7.75;50;Monday;Sugar;186;23.73
Sodapop;1185732;05/12/2022;1;Southeast;Georgia;Powerade;Sports Drink;$0.70 ;7.75;50;Tuesday;Sugar;186;18.55
Sodapop;1185732;05/12/2022;1;Southeast;Georgia;Dasani Water;Water;$0.75 ;8.75;50;Wednesday;No Sugar;186;22.43
Sodapop;1185732;06/01/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.35 ;9.25;2;Thursday;Sugar;170;38.99
Sodapop;1185732;06/01/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.35 ;7.25;2;Friday;No Sugar;170;35.97
Sodapop;1185732;06/01/2022;1;Southeast;South Carolina;Sprite;Soda;$0.25 ;7.25;2;Saturday;Sugar;170;36.33
Sodapop;1185732;06/01/2022;1;Southeast;South Carolina;Fanta;Soda;$0.30 ;5.75;2;Sunday;Sugar;170;28.22
Sodapop;1185732;06/01/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.45 ;6.25;2;Monday;Sugar;170;11.52
Sodapop;1185732;06/01/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.35 ;7.25;2;Tuesday;No Sugar;170;28.62
Sodapop;1185732;04/02/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.35 ;9.75;6;Wednesday;Sugar;170;9.93
Sodapop;1185732;04/02/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.35 ;6.25;6;Thursday;No Sugar;170;30.61
Sodapop;1185732;04/02/2022;1;Southeast;South Carolina;Sprite;Soda;$0.25 ;6.75;6;Friday;Sugar;170;37.7
Sodapop;1185732;04/02/2022;1;Southeast;South Carolina;Fanta;Soda;$0.30 ;5.25;6;Saturday;Sugar;170;7.96
Sodapop;1185732;04/02/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.45 ;6;6;Sunday;Sugar;170;20.46
Sodapop;1185732;04/02/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.30 ;7;6;Monday;No Sugar;170;24.38
Sodapop;1185732;02/03/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.30 ;9.2;10;Tuesday;Sugar;170;25.61
Sodapop;1185732;02/03/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.30 ;6;10;Wednesday;No Sugar;170;39.98
Sodapop;1185732;02/03/2022;1;Southeast;South Carolina;Sprite;Soda;$0.20 ;6.25;10;Thursday;Sugar;170;24.76
Sodapop;1185732;02/03/2022;1;Southeast;South Carolina;Fanta;Soda;$0.25 ;4.75;10;Friday;Sugar;170;17.15
Sodapop;1185732;02/03/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.40 ;5.25;10;Saturday;Sugar;170;27.21
Sodapop;1185732;02/03/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.30 ;6.25;10;Sunday;No Sugar;170;22.26
Sodapop;1185732;03/04/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.30 ;8.75;15;Monday;Sugar;170;18.1
Sodapop;1185732;03/04/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.30 ;5.75;15;Tuesday;No Sugar;170;7.08
Sodapop;1185732;03/04/2022;1;Southeast;South Carolina;Sprite;Soda;$0.20 ;5.75;15;Wednesday;Sugar;170;35.4
Sodapop;1185732;03/04/2022;1;Southeast;South Carolina;Fanta;Soda;$0.25 ;5;15;Thursday;Sugar;170;39.78
Sodapop;1185732;03/04/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.45 ;5.25;15;Friday;Sugar;170;24.11
Sodapop;1185732;03/04/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.35 ;6.75;15;Saturday;No Sugar;170;22.76
Sodapop;1185732;02/05/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.45 ;9.45;19;Sunday;Sugar;170;39.77
Sodapop;1185732;02/05/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.45 ;6.5;19;Monday;No Sugar;170;24.29
Sodapop;1185732;02/05/2022;1;Southeast;South Carolina;Sprite;Soda;$0.40 ;6.25;19;Tuesday;Sugar;170;21.59
Sodapop;1185732;02/05/2022;1;Southeast;South Carolina;Fanta;Soda;$0.40 ;5.75;19;Wednesday;Sugar;170;17.19
Sodapop;1185732;02/05/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.50 ;6;19;Thursday;Sugar;170;25.58
Sodapop;1185732;02/05/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.55 ;7;19;Friday;No Sugar;170;11.46
Sodapop;1185732;04/06/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.50 ;9.5;23;Saturday;Sugar;170;34.3
Sodapop;1185732;04/06/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.45 ;7;23;Sunday;No Sugar;170;26.9
Sodapop;1185732;04/06/2022;1;Southeast;South Carolina;Sprite;Soda;$0.50 ;6.75;23;Monday;Sugar;170;7.61
Sodapop;1185732;04/06/2022;1;Southeast;South Carolina;Fanta;Soda;$0.50 ;6.5;23;Tuesday;Sugar;170;9.55
Sodapop;1185732;04/06/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.65 ;6.5;23;Wednesday;Sugar;170;6.01
Sodapop;1185732;04/06/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.70 ;8.25;23;Thursday;No Sugar;170;17.54
Sodapop;1185732;02/07/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.65 ;10.5;27;Friday;Sugar;170;25.67
Sodapop;1185732;02/07/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.60 ;8;27;Saturday;No Sugar;170;31.47
Sodapop;1185732;02/07/2022;1;Southeast;South Carolina;Sprite;Soda;$0.55 ;7.25;27;Sunday;Sugar;170;6.35
Sodapop;1185732;02/07/2022;1;Southeast;South Carolina;Fanta;Soda;$0.55 ;6.75;27;Monday;Sugar;170;38.75
Sodapop;1185732;02/07/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.65 ;7;27;Tuesday;Sugar;170;16.65
Sodapop;1185732;02/07/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.70 ;8.75;27;Wednesday;No Sugar;170;18.88
Sodapop;1185732;03/08/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.65 ;10.25;32;Thursday;Sugar;170;7.02
Sodapop;1185732;03/08/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.60 ;8;32;Friday;No Sugar;170;30.15
Sodapop;1185732;03/08/2022;1;Southeast;South Carolina;Sprite;Soda;$0.55 ;7.25;32;Saturday;Sugar;170;39.06
Sodapop;1185732;03/08/2022;1;Southeast;South Carolina;Fanta;Soda;$0.45 ;6.75;32;Sunday;Sugar;170;31.57
Sodapop;1185732;03/08/2022;1;Southeast;South Carolina;Powerade;Sports Drink;$0.55 ;6.5;32;Monday;Sugar;170;22.63
Sodapop;1185732;03/08/2022;1;Southeast;South Carolina;Dasani Water;Water;$0.60 ;8.25;32;Tuesday;No Sugar;170;33.47
Sodapop;1185732;02/09/2022;1;Southeast;South Carolina;Coca-Cola;Soda;$0.55 ;9.25;36;Wednesday;Sugar;170;28.52
Sodapop;1185732;02/09/2022;1;Southeast;South Carolina;Diet Coke;Soda;$0.50 ;7.25;36;Thursday;No Sugar;170;25.65
Sodapop;1185732;02/09/2022;1;Southeast;South Carolina;Sprite;Soda;$0.30 ;6.25;36;Friday;Sugar;170;34.1
